Struthio camelus
Anhinga anhinga
Anhinga rufa
Anhinga melanogaster
Anhinga novaehollandiae
Phalacrocorax africanus
Phalacrocorax coronatus
Phalacrocorax pygmeus
Phalacrocorax niger
Phalacrocorax melanoleucos
Phalacrocorax perspicillatus
Phalacrocorax penicillatus
Phalacrocorax harrisi
Phalacrocorax neglectus
Phalacrocorax fuscescens
Phalacrocorax brasilianus
Phalacrocorax auritus
Phalacrocorax fuscicollis
Phalacrocorax varius
Phalacrocorax sulcirostris
Phalacrocorax carbo
Phalacrocorax capillatus
Phalacrocorax nigrogularis
Phalacrocorax capensis
Phalacrocorax bougainvillii
Phalacrocorax verrucosus
Phalacrocorax atriceps
Phalacrocorax bransfieldensis
Phalacrocorax georgianus
Phalacrocorax campbelli
Phalacrocorax carunculatus
Phalacrocorax chalconotus
Phalacrocorax onslowi
Phalacrocorax colensoi
Phalacrocorax ranfurlyi
Phalacrocorax magellanicus
Phalacrocorax urile
Phalacrocorax pelagicus
Phalacrocorax aristotelis
Phalacrocorax gaimardi
Phalacrocorax punctatus
Phalacrocorax featherstoni
Syrigma sibilatrix
Egretta rufescens
Egretta vinaceigula
Egretta ardesiaca
Egretta tricolor
Egretta novaehollandiae
Egretta caerulea
Egretta garzetta
Egretta gularis
Egretta dimorpha
Egretta thula
Egretta eulophotes
Egretta sacra
Pilherodius pileatus
Ardea cinerea
Ardea herodias
Ardea cocoi
Ardea pacifica
Ardea melanocephala
Ardea humbloti
Ardea goliath
Ardea insignis
Ardea sumatrana
Ardea purpurea
Ardea picata
Casmerodius albus
Mesophoyx intermedia
Bubulcus ibis
Ardeola ralloides
Ardeola grayii
Ardeola bacchus
Ardeola speciosa
Ardeola idae
Ardeola rufiventris
Butorides striatus
Butorides virescens
Butorides sundevalli
Agamia agami
Nyctanassa violacea
Nycticorax nycticorax
Nycticorax caledonicus
Gorsachius leuconotus
Gorsachius magnificus
Gorsachius goisagi
Gorsachius melanolophus
Cochlearius cochlearia
Tigrisoma mexicanum
Tigrisoma fasciatum
Tigrisoma lineatum
Zonerodius heliosylus
Tigriornis leucolophus
Zebrilus undulatus
Ixobrychus involucris
Ixobrychus minutus
Ixobrychus sinensis
Ixobrychus novaezelandiae
Ixobrychus exilis
Ixobrychus eurhythmus
Ixobrychus cinnamomeus
Ixobrychus sturmii
Dupetor flavicollis
Botaurus lentiginosus
Botaurus pinnatus
Botaurus stellaris
Botaurus poiciloptilus
Scopus umbretta
Phoenicopterus ruber
Phoenicopterus chilensis
Phoenicopterus minor
Phoenicopterus andinus
Phoenicopterus jamesi
Eudocimus albus
Eudocimus ruber
Phimosus infuscatus
Plegadis falcinellus
Plegadis chihi
Plegadis ridgwayi
Cercibis oxycerca
Theristicus caerulescens
Theristicus caudatus
Theristicus branickii
Theristicus melanopis
Mesembrinibis cayennensis
Bostrychia hagedash
Bostrychia carunculata
Bostrychia olivacea
Bostrychia rara
Geronticus eremita
Geronticus calvus
Lophotibis cristata
Threskiornis aethiopicus
Threskiornis melanocephalus
Threskiornis molucca
Threskiornis spinicollis
Pseudibis papillosa
Pseudibis davisoni
Pseudibis gigantea
Nipponia nippon
Platalea leucorodia
Platalea regia
Platalea alba
Platalea minor
Platalea flavipes
Ajaia ajaja
Balaeniceps rex
Pelecanus onocrotalus
Pelecanus rufescens
Pelecanus crispus
Pelecanus philippensis
Pelecanus conspicillatus
Pelecanus erythrorhynchos
Pelecanus occidentalis
Pelecanus thagus
Coragyps atratus
Cathartes aura
Cathartes burrovianus
Cathartes melambrotus
Gymnogyps californianus
Vultur gryphus
Sarcoramphus papa
Mycteria americana
Mycteria cinerea
Mycteria ibis
Mycteria leucocephala
Anastomus oscitans
Anastomus lamelligerus
Ciconia nigra
Ciconia abdimii
Ciconia episcopus
Ciconia stormi
Ciconia maguari
Ciconia ciconia
Ciconia boyciana
Ephippiorhynchus asiaticus
Ephippiorhynchus senegalensis
Jabiru mycteria
Leptoptilos javanicus
Leptoptilos crumeniferus
Leptoptilos dubius
Fregata magnificens
Fregata aquila
Fregata minor
Fregata ariel
Fregata andrewsi
Aptenodytes patagonicus
Aptenodytes forsteri
Pygoscelis papua
Pygoscelis adeliae
Pygoscelis antarctica
Eudyptes chrysocome
Eudyptes pachyrhynchus
Eudyptes robustus
Eudyptes sclateri
Eudyptes chrysolophus
Eudyptes schlegeli
Megadyptes antipodes
Eudyptula minor
Spheniscus demersus
Spheniscus humboldti
Spheniscus magellanicus
Spheniscus mendiculus
Gavia stellata
Gavia arctica
Gavia pacifica
Gavia immer
Gavia adamsii
Macronectes giganteus
Macronectes halli
Fulmarus glacialis
Fulmarus glacialoides
Thalassoica antarctica
Daption capense
Pagodroma nivea
Pterodroma brevirostris
Pterodroma aterrima
Pterodroma becki
Pterodroma rostrata
Pterodroma macgillivrayi
Pterodroma axillaris
Pterodroma nigripennis
Pterodroma cervicalis
Pterodroma inexpectata
Pterodroma hypoleuca
Pterodroma leucoptera
Pterodroma cookii
Pterodroma pycrofti
Pterodroma brevipes
Pterodroma defilippiana
Pterodroma longirostris
Pterodroma alba
Pterodroma arminjoniana
Pterodroma sandwichensis
Pterodroma phaeopygia
Pterodroma neglecta
Pterodroma externa
Pterodroma baraui
Pterodroma ultima
Pterodroma solandri
Pterodroma macroptera
Pterodroma magentae
Pterodroma lessonii
Pterodroma madeira
Pterodroma feae
Pterodroma mollis
Pterodroma incerta
Pterodroma cahow
Pterodroma hasitata
Halobaena caerulea
Pachyptila vittata
Pachyptila salvini
Pachyptila desolata
Pachyptila belcheri
Pachyptila turtur
Pachyptila crassirostris
Bulweria bulwerii
Bulweria fallax
Procellaria aequinoctialis
Procellaria parkinsoni
Procellaria westlandica
Procellaria cinerea
Calonectris diomedea
Calonectris leucomelas
Puffinus pacificus
Puffinus bulleri
Puffinus carneipes
Puffinus creatopus
Puffinus gravis
Puffinus griseus
Puffinus tenuirostris
Puffinus nativitatis
Puffinus puffinus
Puffinus yelkouan
Puffinus auricularis
Puffinus opisthomelas
Puffinus gavia
Puffinus huttoni
Puffinus lherminieri
Puffinus assimilis
Puffinus persicus
Puffinus bannermani
Puffinus heinrothi
Pelecanoides garnotii
Pelecanoides magellani
Pelecanoides georgicus
Pelecanoides urinatrix
Diomedea exulans
Diomedea amsterdamensis
Diomedea epomophora
Diomedea irrorata
Diomedea albatrus
Diomedea nigripes
Diomedea immutabilis
Diomedea melanophris
Diomedea cauta
Diomedea chrysostoma
Diomedea chlororhynchos
Diomedea bulleri
Phoebetria fusca
Phoebetria palpebrata
Oceanites oceanicus
Oceanites gracilis
Garrodia nereis
Pelagodroma marina
Fregetta tropica
Fregetta grallaria
Nesofregetta fuliginosa
Hydrobates pelagicus
Oceanodroma microsoma
Oceanodroma tethys
Oceanodroma castro
Oceanodroma leucorhoa
Oceanodroma monorhis
Oceanodroma macrodactyla
Oceanodroma tristrami
Oceanodroma markhami
Oceanodroma matsudairae
Oceanodroma melania
Oceanodroma homochroa
Oceanodroma hornbyi
Oceanodroma furcata
Acanthisitta chloris
Xenicus longipes
Xenicus gilviventris
Xenicus lyalli
Pitta phayrei
Pitta nipalensis
Pitta soror
Pitta oatesi
Pitta schneideri
Pitta caerulea
Pitta cyanea
Pitta guajana
Pitta elliotii
Pitta gurneyi
Pitta baudii
Pitta sordida
Pitta maxima
Pitta superba
Pitta steerii
Pitta kochi
Pitta erythrogaster
Pitta dohertyi
Pitta arcuata
Pitta granatina
Pitta venusta
Pitta angolensis
Pitta reichenowi
Pitta brachyura
Pitta nympha
Pitta moluccensis
Pitta megarhyncha
Pitta elegans
Pitta iris
Pitta versicolor
Pitta anerythra
Smithornis capensis
Smithornis sharpei
Smithornis rufolateralis
Pseudocalyptomena graueri
Corydon sumatranus
Cymbirhynchus macrorhynchos
Eurylaimus javanicus
Eurylaimus ochromalus
Eurylaimus steerii
Serilophus lunatus
Psarisomus dalhousiae
Calyptomena viridis
Calyptomena hosii
Calyptomena whiteheadi
Philepitta castanea
Philepitta schlegeli
Neodrepanis coruscans
Neodrepanis hypoxantha
Sapayoa aenigma
Mionectes striaticollis
Mionectes olivaceus
Mionectes oleagineus
Mionectes macconnelli
Mionectes rufiventris
Leptopogon rufipectus
Leptopogon taczanowskii
Leptopogon amaurocephalus
Leptopogon superciliaris
Pseudotriccus pelzelni
Pseudotriccus simplex
Pseudotriccus ruficeps
Poecilotriccus ruficeps
Poecilotriccus capitalis
Poecilotriccus albifacies
Taeniotriccus andrei
Hemitriccus minor
Hemitriccus josephinae
Hemitriccus flammulatus
Hemitriccus diops
Hemitriccus obsoletus
Hemitriccus zosterops
Hemitriccus aenigma
Hemitriccus orbitatus
Hemitriccus iohannis
Hemitriccus striaticollis
Hemitriccus nidipendulus
Hemitriccus spodiops
Hemitriccus margaritaceiventer
Hemitriccus inornatus
Hemitriccus granadensis
Hemitriccus rufigularis
Hemitriccus cinnamomeipectus
Hemitriccus mirandae
Hemitriccus kaempferi
Hemitriccus furcatus
Todirostrum senex
Todirostrum russatum
Todirostrum plumbeiceps
Todirostrum latirostre
Todirostrum fumifrons
Todirostrum sylvia
Todirostrum maculatum
Todirostrum poliocephalum
Todirostrum cinereum
Todirostrum viridanum
Todirostrum nigriceps
Todirostrum pictum
Todirostrum chrysocrotaphum
Todirostrum calopterum
Todirostrum pulchellum
Corythopis torquata
Corythopis delalandi
Phyllomyias fasciatus
Phyllomyias zeledoni
Phyllomyias burmeisteri
Phyllomyias reiseri
Phyllomyias virescens
Phyllomyias sclateri
Phyllomyias griseocapilla
Phyllomyias griseiceps
Phyllomyias plumbeiceps
Phyllomyias nigrocapillus
Phyllomyias cinereiceps
Phyllomyias uropygialis
Zimmerius vilissimus
Zimmerius improbus
Zimmerius bolivianus
Zimmerius cinereicapillus
Zimmerius gracilipes
Zimmerius chrysops
Zimmerius viridiflavus
Ornithion inerme
Ornithion semiflavum
Ornithion brunneicapillum
Camptostoma imberbe
Camptostoma obsoletum
Phaeomyias murina
Nesotriccus ridgwayi
Capsiempis flaveola
Sublegatus arenarum
Sublegatus obscurior
Sublegatus modestus
Suiriri affinis
Suiriri suiriri
Tyrannulus elatus
Myiopagis gaimardii
Myiopagis caniceps
Myiopagis subplacens
Myiopagis flavivertex
Myiopagis cotta
Myiopagis viridicata
Pseudelaenia leucospodia
Elaenia martinica
Elaenia flavogaster
Elaenia spectabilis
Elaenia ridleyana
Elaenia albiceps
Elaenia parvirostris
Elaenia strepera
Elaenia mesoleuca
Elaenia gigas
Elaenia pelzelni
Elaenia cristata
Elaenia ruficeps
Elaenia chiriquensis
Elaenia frantzii
Elaenia obscura
Elaenia dayi
Elaenia pallatangae
Elaenia fallax
Mecocerculus leucophrys
Mecocerculus poecilocercus
Mecocerculus hellmayri
Mecocerculus calopterus
Mecocerculus minor
Mecocerculus stictopterus
Serpophaga cinerea
Serpophaga nigricans
Serpophaga hypoleuca
Serpophaga subcristata
Serpophaga munda
Inezia tenuirostris
Inezia inornata
Inezia subflava
Stigmatura napensis
Stigmatura budytoides
Uromyias agilis
Uromyias agraphia
Anairetes alpinus
Anairetes nigrocristatus
Anairetes reguloides
Anairetes flavirostris
Anairetes fernandezianus
Anairetes parulus
Tachuris rubrigastra
Culicivora caudacuta
Polystictus pectoralis
Polystictus superciliaris
Pseudocolopteryx sclateri
Pseudocolopteryx acutipennis
Pseudocolopteryx dinellianus
Pseudocolopteryx flaviventris
Euscarthmus meloryphus
Euscarthmus rufomarginatus
Phylloscartes ophthalmicus
Phylloscartes venezuelanus
Phylloscartes lanyoni
Phylloscartes orbitalis
Phylloscartes poecilotis
Phylloscartes eximius
Phylloscartes nigrifrons
Phylloscartes chapmani
Phylloscartes gualaquizae
Phylloscartes flaviventris
Phylloscartes roquettei
Phylloscartes paulistus
Phylloscartes oustaleti
Phylloscartes difficilis
Phylloscartes ceciliae
Phylloscartes ventralis
Phylloscartes flavovirens
Phylloscartes virescens
Phylloscartes superciliaris
Phylloscartes sylviolus
Myiornis albiventris
Myiornis auricularis
Myiornis atricapillus
Myiornis ecaudatus
Lophotriccus pileatus
Lophotriccus vitiosus
Lophotriccus eulophotes
Lophotriccus galeatus
Atalotriccus pilaris
Oncostoma cinereigulare
Oncostoma olivaceum
Cnipodectes subbrunneus
Rhynchocyclus brevirostris
Rhynchocyclus olivaceus
Rhynchocyclus fulvipectus
Tolmomyias sulphurescens
Tolmomyias assimilis
Tolmomyias poliocephalus
Tolmomyias flaviventris
Platyrinchus saturatus
Platyrinchus cancrominus
Platyrinchus mystaceus
Platyrinchus coronatus
Platyrinchus flavigularis
Platyrinchus platyrhynchos
Platyrinchus leucoryphus
Onychorhynchus coronatus
Myiotriccus ornatus
Myiophobus flavicans
Myiophobus phoenicomitra
Myiophobus inornatus
Myiophobus roraimae
Myiophobus pulcher
Myiophobus lintoni
Myiophobus ochraceiventris
Myiophobus fasciatus
Myiophobus cryptoxanthus
Myiobius erythrurus
Myiobius villosus
Myiobius barbatus
Myiobius atricaudus
Pyrrhomyias cinnamomea
Hirundinea ferruginea
Hirundinea bellicosa
Cnemotriccus fuscatus
Lathrotriccus euleri
Lathrotriccus griseipectus
Aphanotriccus capitalis
Aphanotriccus audax
Xenotriccus callizonus
Xenotriccus mexicanus
Mitrephanes phaeocercus
Mitrephanes olivaceus
Contopus borealis
Contopus pertinax
Contopus lugubris
Contopus fumigatus
Contopus ochraceus
Contopus sordidulus
Contopus virens
Contopus cinereus
Contopus nigrescens
Contopus albogularis
Contopus caribaeus
Contopus latirostris
Empidonax flaviventris
Empidonax virescens
Empidonax alnorum
Empidonax traillii
Empidonax albigularis
Empidonax minimus
Empidonax hammondii
Empidonax wrightii
Empidonax oberholseri
Empidonax affinis
Empidonax difficilis
Empidonax occidentalis
Empidonax flavescens
Empidonax fulvifrons
Empidonax atriceps
Sayornis phoebe
Sayornis saya
Sayornis nigricans
Pyrocephalus rubinus
Silvicultrix frontalis
Silvicultrix jelskii
Silvicultrix diadema
Silvicultrix pulchella
Ochthoeca cinnamomeiventris
Ochthoeca rufipectoralis
Ochthoeca fumicolor
Ochthoeca oenanthoides
Ochthoeca leucophrys
Ochthoeca piurae
Ochthoeca salvini
Colorhamphus parvirostris
Ochthornis littoralis
Cnemarchus erythropygius
Myiotheretes striaticollis
Myiotheretes pernix
Myiotheretes fumigatus
Myiotheretes fuscorufus
Xolmis pyrope
Xolmis cinerea
Xolmis coronata
Xolmis velata
Xolmis irupero
Xolmis rubetra
Xolmis salinarum
Heteroxolmis dominicana
Neoxolmis rufiventris
Agriornis montana
Agriornis andicola
Agriornis livida
Agriornis microptera
Agriornis murina
Polioxolmis rufipennis
Muscisaxicola maculirostris
Muscisaxicola fluviatilis
Muscisaxicola macloviana
Muscisaxicola capistrata
Muscisaxicola rufivertex
Muscisaxicola juninensis
Muscisaxicola albilora
Muscisaxicola alpina
Muscisaxicola cinerea
Muscisaxicola albifrons
Muscisaxicola flavinucha
Muscisaxicola frontalis
Muscigralla brevicauda
Lessonia oreas
Lessonia rufa
Knipolegus striaticeps
Knipolegus hudsoni
Knipolegus poecilocercus
Knipolegus signatus
Knipolegus cyanirostris
Knipolegus poecilurus
Knipolegus orenocensis
Knipolegus aterrimus
Knipolegus nigerrimus
Knipolegus lophotes
Hymenops perspicillatus
Fluvicola pica
Fluvicola albiventer
Fluvicola nengeta
Arundinicola leucocephala
Alectrurus tricolor
Alectrurus risora
Gubernetes yetapa
Satrapa icterophrys
Colonia colonus
Machetornis rixosus
Muscipipra vetula
Attila phoenicurus
Attila cinnamomeus
Attila torridus
Attila citriniventris
Attila bolivianus
Attila rufus
Attila spadiceus
Casiornis rufa
Casiornis fusca
Rhytipterna holerythra
Rhytipterna simplex
Rhytipterna immunda
Laniocera rufescens
Laniocera hypopyrra
Sirystes sibilator
Myiarchus semirufus
Myiarchus yucatanensis
Myiarchus tuberculifer
Myiarchus barbirostris
Myiarchus swainsoni
Myiarchus venezuelensis
Myiarchus panamensis
Myiarchus ferox
Myiarchus cephalotes
Myiarchus phaeocephalus
Myiarchus apicalis
Myiarchus cinerascens
Myiarchus nuttingi
Myiarchus crinitus
Myiarchus tyrannulus
Myiarchus nugator
Myiarchus magnirostris
Myiarchus validus
Myiarchus sagrae
Myiarchus stolidus
Myiarchus antillarum
Myiarchus oberi
Deltarhynchus flammulatus
Ramphotrigon megacephala
Ramphotrigon fuscicauda
Ramphotrigon ruficauda
Tyrannus niveigularis
Tyrannus albogularis
Tyrannus melancholicus
Tyrannus couchii
Tyrannus vociferans
Tyrannus crassirostris
Tyrannus verticalis
Tyrannus forficatus
Tyrannus savana
Tyrannus tyrannus
Tyrannus dominicensis
Tyrannus caudifasciatus
Tyrannus cubensis
Empidonomus varius
Griseotyrannus aurantioatrocristatus
Tyrannopsis sulphurea
Megarynchus pitangua
Conopias albovittata
Conopias parva
Conopias trivirgata
Conopias cinchoneti
Myiodynastes hemichrysus
Myiodynastes chrysocephalus
Myiodynastes bairdii
Myiodynastes maculatus
Myiodynastes luteiventris
Myiozetetes cayanensis
Myiozetetes similis
Myiozetetes granadensis
Myiozetetes luteiventris
Legatus leucophaius
Philohydor lictor
Pitangus sulphuratus
Phelpsia inornata
Schiffornis major
Schiffornis turdinus
Schiffornis virescens
Xenopsaris albinucha
Pachyramphus viridis
Pachyramphus versicolor
Pachyramphus cinnamomeus
Pachyramphus castaneus
Pachyramphus polychopterus
Pachyramphus major
Pachyramphus albogriseus
Pachyramphus marginatus
Pachyramphus surinamus
Pachyramphus rufus
Pachyramphus spodiurus
Pachyramphus aglaiae
Pachyramphus homochrous
Pachyramphus minor
Pachyramphus niger
Pachyramphus validus
Tityra cayana
Tityra semifasciata
Tityra inquisitor
Phoenicircus nigricollis
Phoenicircus carnifex
Laniisoma elegans
Phibalura flavirostris
Tijuca atra
Tijuca condita
Carpornis cucullatus
Carpornis melanocephalus
Doliornis sclateri
Ampelion rubrocristata
Ampelion rufaxilla
Phytotoma raimondii
Phytotoma rutila
Phytotoma rara
Zaratornis stresemanni
Pipreola riefferii
Pipreola intermedia
Pipreola arcuata
Pipreola aureopectus
Pipreola jucunda
Pipreola lubomirskii
Pipreola pulchra
Pipreola chlorolepidota
Pipreola frontalis
Pipreola formosa
Pipreola whitelyi
Ampelioides tschudii
Iodopleura pipra
Iodopleura isabellae
Iodopleura fusca
Calyptura cristata
Lipaugus subalaris
Lipaugus cryptolophus
Lipaugus fuscocinereus
Lipaugus uropygialis
Lipaugus vociferans
Lipaugus unirufus
Lipaugus lanioides
Lipaugus streptophorus
Porphyrolaema porphyrolaema
Cotinga amabilis
Cotinga ridgwayi
Cotinga nattererii
Cotinga maynana
Cotinga cotinga
Cotinga maculata
Cotinga cayana
Xipholena punicea
Xipholena lamellipennis
Xipholena atropurpurea
Carpodectes nitidus
Carpodectes antoniae
Carpodectes hopkei
Conioptilon mcilhennyi
Gymnoderus foetidus
Haematoderus militaris
Querula purpurata
Pyroderus scutatus
Cephalopterus glabricollis
Cephalopterus penduliger
Cephalopterus ornatus
Perissocephalus tricolor
Procnias tricarunculata
Procnias alba
Procnias averano
Procnias nudicollis
Rupicola rupicola
Rupicola peruviana
Oxyruncus cristatus
Pipra aureola
Pipra fasciicauda
Pipra filicauda
Pipra mentalis
Pipra erythrocephala
Pipra rubrocapilla
Pipra chloromeros
Pipra cornuta
Pipra pipra
Pipra coronata
Pipra suavissima
Pipra serena
Pipra iris
Pipra vilasboasi
Pipra nattereri
Pipra isidorei
Pipra coeruleocapilla
Antilophia galeata
Chiroxiphia linearis
Chiroxiphia lanceolata
Chiroxiphia pareola
Chiroxiphia boliviana
Chiroxiphia caudata
Masius chrysopterus
Ilicura militaris
Corapipo gutturalis
Corapipo altera
Corapipo leucorrhoa
Manacus candei
Manacus aurantiacus
Manacus vitellinus
Manacus manacus
Machaeropterus pyrocephalus
Machaeropterus regulus
Machaeropterus deliciosus
Xenopipo atronitens
Chloropipo unicolor
Chloropipo uniformis
Chloropipo holochlora
Chloropipo flavicapilla
Neopipo cinnamomea
Heterocercus flavivertex
Heterocercus aurantiivertex
Heterocercus linteatus
Neopelma chrysocephalum
Neopelma sulphureiventer
